Variable,Horizon,LowerCI,Resp,HigherCI
Hours,15,0.208923743284048,0.67761711253066,0.67761711253066
Hours,16,0.174656260664876,0.63495810728912,0.63495810728912
Hours,17,0.136524745862579,0.590592421856104,0.590592421856104
Hours,18,0.0935031209925098,0.550098847802659,0.550098847802659
Hours,19,0.0635450987607786,0.507293557920169,0.507293557920169
Hours,20,0.0415217391805661,0.466111375548999,0.466111375548999
Hours,21,0.0144708938233854,0.428958132268423,0.428958132268423
Hours,22,-0.00961045507203948,0.386251512421809,0.386251512421809
Hours,23,-0.0297993645504699,0.360204543057626,0.360204543057626
Hours,24,-0.0514238918105628,0.328009643340102,0.328009643340102
Hours,25,-0.0759963901129074,0.290119109659641,0.290119109659641
Hours,26,-0.0917186827134918,0.254523119495945,0.254523119495945
Hours,27,-0.11258640891355,0.223435548611418,0.223435548611418
Hours,28,-0.12475072739917,0.192194097144627,0.192194097144627
Hours,29,-0.135490445982613,0.16256933835842,0.16256933835842
Hours,30,-0.14783867356078,0.147249952477923,0.147249952477923
Hours,31,-0.15521333292474,0.126354236880484,0.126354236880484
Hours,32,-0.160332420634844,0.10377153268843,0.10377153268843
Hours,33,-0.166890795873198,0.0889139344307004,0.0889139344307004
Hours,34,-0.177255479628904,0.0708134421382569,0.0708134421382569
Hours,35,-0.181132975974966,0.0565229929635429,0.0565229929635429
Hours,36,-0.18368536751666,0.0452651452436916,0.0452651452436916
Hours,37,-0.184291472495345,0.0373400887749714,0.0373400887749714
Hours,38,-0.181428207225876,0.0281322500203191,0.0281322500203191
Hours,39,-0.183918744166156,0.0203950617080984,0.0203950617080984
Hours,40,-0.188592731769254,0.011987055477244,0.011987055477244
S&P 500,1,2.61300293907491,5.04340739963549,5.04340739963549
S&P 500,2,3.2737559144309,5.45144698353825,5.45144698353825
S&P 500,3,3.40735986977644,5.58045136357985,5.58045136357985
S&P 500,4,3.37475729302037,5.6101896060457,5.6101896060457
S&P 500,5,3.31727643295041,5.55174279826826,5.55174279826826
S&P 500,6,3.13071991235991,5.45138948280605,5.45138948280605
S&P 500,7,2.92727201048229,5.34617563546247,5.34617563546247
