Variable,Horizon,LowerCI,Resp,HigherCI
TFP,1,-0,-0,-0
TFP,2,-0.141131412510301,0.0403688002329398,0.267152677590312
TFP,3,-0.46884860426188,-0.160797005057379,0.172845324162461
TFP,4,-0.662907353294949,-0.260496244488972,0.180083316327032
TFP,5,-0.742682304325925,-0.288638966980053,0.229718569067016
TFP,6,-0.721609418570871,-0.252650924011955,0.355047283107057
TFP,7,-0.691081835729228,-0.179099123218809,0.461292050787158
TFP,8,-0.612641589346611,-0.0640692168084139,0.626308540189993
TFP,9,-0.52324933511715,0.0712638165685598,0.768594696346523
TFP,10,-0.396186277668694,0.208894376745176,0.894018157488395
TFP,11,-0.284970816897381,0.339766903759228,1.07147710098303
TFP,12,-0.140133624299987,0.465490075185541,1.20608497753535
TFP,13,0.00429215964796944,0.610235776268532,1.3404925387792
TFP,14,0.119107551689691,0.722337154671582,1.4738584891771
TFP,15,0.27424842076655,0.82943714645232,1.57595739549827
TFP,16,0.359570660661089,0.961407323671885,1.69972456523773
TFP,17,0.477610204395583,1.04820905487375,1.814397366825
TFP,18,0.565640043157985,1.14145552267013,1.91607762723941
TFP,19,0.644021434005671,1.22207570224318,2.01452783250949
TFP,20,0.724592337784207,1.30111686692545,2.12639996435202
TFP,21,0.787347720624316,1.36534512584585,2.24418568880162
TFP,22,0.842774877160966,1.43692060497756,2.33877308538977
TFP,23,0.89775139300306,1.49196844419485,2.44981027896109
TFP,24,0.945427955345278,1.53493094428771,2.54399250926216
TFP,25,0.98633333998142,1.5750062457477,2.60400567207747
TFP,26,1.03330368577099,1.62134155811211,2.66920983005959
TFP,27,1.06133918346096,1.64839586860164,2.73214378614182
TFP,28,1.08276031029377,1.67562485962264,2.77932439257447
TFP,29,1.09378581860345,1.70868186912217,2.81325376625934
TFP,30,1.08877576918361,1.74720342694355,2.83285509242809
TFP,31,1.09711380843509,1.74773322059276,2.83309788823604
TFP,32,1.09279055770635,1.76728289149444,2.82717250413261
TFP,33,1.08899406589057,1.77348881376873,2.86948474686942
TFP,34,1.08688663153138,1.77301785742882,2.87809597262461
TFP,35,1.08908720359509,1.77053682242575,2.92322381209333
TFP,36,1.0855470349604,1.7633084400698,2.90187160311877
TFP,37,1.06836004205513,1.75465472892641,2.9154835771346
TFP,38,1.0456565035291,1.73692323900858,2.95194035725349
TFP,39,1.03193045293042,1.71627691048932,2.93975406378294
TFP,40,1.00424111276393,1.69732072737431,2.95350082552083
Output,1,-0.0222735346157306,0.158798414132424,0.299970835339486
Output,2,0.0622238050935963,0.229438408736145,0.360174988472847
Output,3,0.122381266946104,0.325422542504321,0.461562645996083
Output,4,0.171246834925806,0.422024696703272,0.583410337058426
Output,5,0.206531025373711,0.472862099799486,0.660938494356879
Output,6,0.235301021730311,0.506955244102494,0.712611780604486
Output,7,0.248852016154516,0.542535732048469,0.767187474719621
Output,8,0.28140978601054,0.563654450734291,0.799071166835415
Output,9,0.30832077938949,0.571233285586266,0.815497458396335
Output,10,0.332573691255994,0.582609144668286,0.836497347669859
Output,11,0.344091262558213,0.580928491660627,0.853616563206459
Output,12,0.361362457678776,0.58552961724071,0.864344666072989
Output,13,0.379660239135896,0.596515935822438,0.870439311322552
Output,14,0.38386346884983,0.599472672484781,0.879535103750434
Output,15,0.389207898488063,0.597135048539616,0.884918445399481
Output,16,0.381455740853496,0.589475601469551,0.900604537426216
Output,17,0.37350320438418,0.579916475636771,0.901545493911594
Output,18,0.368165831237105,0.574664915843477,0.90764183311292
Output,19,0.354255349914339,0.56893211162932,0.916588887909976
Output,20,0.342557743115426,0.555538025131154,0.908530337120889
Output,21,0.33038545249827,0.541720322651251,0.911028766816504
Output,22,0.316226129693415,0.526815119060322,0.914962749337791
Output,23,0.309138832251846,0.516458873870256,0.915423825194428
Output,24,0.297826368431422,0.501808893097784,0.917583679550945
Output,25,0.279126356894581,0.488650644024476,0.895172844623778
Output,26,0.264794424182845,0.477179944359416,0.88751936896462
