Variable,Horizon,LowerCI,Resp,HigherCI
Output,36,0.12877965768656,0.674874612895153,0.674874612895153
Output,37,0.119165849888344,0.64940751369014,0.64940751369014
Output,38,0.114731433119348,0.624979823874389,0.624979823874389
Output,39,0.102908341401771,0.608257532365312,0.608257532365312
Output,40,0.0938218162891972,0.59365848423473,0.59365848423473
Consumption,1,0.00949556450405146,0.203208819746572,0.203208819746572
Consumption,2,0.0501269913312025,0.241537082209952,0.241537082209952
Consumption,3,0.0824245013138933,0.300386339611907,0.300386339611907
Consumption,4,0.122475883610326,0.38271051019727,0.38271051019727
Consumption,5,0.159837316107117,0.439978087216409,0.439978087216409
Consumption,6,0.181255783337928,0.489873325217963,0.489873325217963
Consumption,7,0.195863069306813,0.531735346784233,0.531735346784233
Consumption,8,0.223950018592423,0.573007569699868,0.573007569699868
Consumption,9,0.259022809958146,0.602472575028414,0.602472575028414
Consumption,10,0.29195865193372,0.631924649462055,0.631924649462055
Consumption,11,0.310810945282016,0.65718178288614,0.65718178288614
Consumption,12,0.323168327721329,0.680660598328563,0.680660598328563
Consumption,13,0.332175447108238,0.700568063074881,0.700568063074881
Consumption,14,0.344261338462925,0.718553986003108,0.718553986003108
Consumption,15,0.352451692065476,0.732465304702613,0.732465304702613
Consumption,16,0.363551541760031,0.75159861758993,0.75159861758993
Consumption,17,0.362194228885499,0.75960103647337,0.75960103647337
Consumption,18,0.361506306638466,0.768747398329373,0.768747398329373
Consumption,19,0.356336358867579,0.781994255413766,0.781994255413766
Consumption,20,0.354908557690945,0.800366442836195,0.800366442836195
Consumption,21,0.353743423667788,0.808261752298385,0.808261752298385
Consumption,22,0.350210508581735,0.809658144102763,0.809658144102763
Consumption,23,0.345281930276344,0.810044814531328,0.810044814531328
Consumption,24,0.340832621093896,0.819206673654823,0.819206673654823
Consumption,25,0.332850592184827,0.820486437167957,0.820486437167957
Consumption,26,0.332503334355216,0.826552595069878,0.826552595069878
Consumption,27,0.32338550134802,0.838159600287263,0.838159600287263
Consumption,28,0.31981248485038,0.835277284818855,0.835277284818855
Consumption,29,0.310628285031566,0.842975535806175,0.842975535806175
