Variable,Horizon,LowerCI,Resp,HigherCI
Output,9,0.285131174747917,0.546674071895836,0.761652400781814
Output,10,0.298096080015551,0.553807508073796,0.778246159087706
Output,11,0.299071723515382,0.544795978066117,0.787617085039092
Output,12,0.294438291022619,0.542644909528609,0.79158837229651
Output,13,0.283507151869636,0.531680329228491,0.803253928965717
Output,14,0.283147766008662,0.515854678842844,0.783105954966038
Output,15,0.268326900137311,0.50281203029974,0.78067469987687
Output,16,0.254693170877445,0.486467654571637,0.769872945944159
Output,17,0.245245279728162,0.472146898810027,0.766933517604075
Output,18,0.235331842604769,0.451818327377493,0.759825739596904
Output,19,0.220245605551129,0.439064033712238,0.757511416163171
Output,20,0.215000020647005,0.422234122279785,0.740130000900029
Output,21,0.204999166641073,0.413932300742249,0.738956117137573
Output,22,0.196098254823663,0.406532521490172,0.726585680006437
Output,23,0.17986323032718,0.394778395429739,0.727883292563081
Output,24,0.172491464585128,0.38246485215158,0.727643214177118
Output,25,0.167483083513609,0.363089532188963,0.727693259037839
Output,26,0.158606569177862,0.35048697550364,0.71972951401285
Output,27,0.148734475445416,0.341473134682874,0.705202171571653
Output,28,0.141144245237457,0.327250071867215,0.698595763154085
Output,29,0.130203074672339,0.317087212215592,0.693032531932049
Output,30,0.121443221168904,0.309668649922711,0.6950618126907
Output,31,0.108513218176877,0.298699334404997,0.681235727668849
Output,32,0.105775587586353,0.289889271091714,0.664386859055981
Output,33,0.100974207618419,0.274717979034298,0.648416032658545
Output,34,0.0973899228997757,0.268247170261037,0.651271265947452
Output,35,0.0911328596902053,0.261099947849857,0.644954767043093
Output,36,0.0863056354828566,0.248463490230608,0.633132075295811
Output,37,0.084967402984551,0.24163899766232,0.631584824296719
Output,38,0.0813529431663828,0.234613945582962,0.619778474814877
Output,39,0.0827074557467533,0.228117174902077,0.618357722854602
Output,40,0.0784109796173489,0.225010001834473,0.614981347423612
Consumption,1,-0.0119563441334146,0.0635201701997582,0.122245576093078
Consumption,2,0.0564049090988799,0.116258280023456,0.171653236881118
Consumption,3,0.0979152834149504,0.173079909396094,0.230719992853217
Consumption,4,0.134241036262825,0.241880907174869,0.308286555770228
Consumption,5,0.171190218296525,0.292031432842866,0.373883905846015
Consumption,6,0.205557231386446,0.336077449091846,0.428507180926157
Consumption,7,0.230573357700887,0.369893197412166,0.482945136667743
Consumption,8,0.248707105835023,0.392591930593271,0.528742134359578
Consumption,9,0.263386192595019,0.408720711734832,0.56428558422536
Consumption,10,0.275827422058477,0.417118107447557,0.593923619463253
Consumption,11,0.281696697325082,0.428145857380421,0.609409946123674
Consumption,12,0.284451291350411,0.435328159776835,0.623273758665935
Consumption,13,0.283258205608693,0.432818837497957,0.626765003154409
Consumption,14,0.283320837559361,0.433369998428571,0.641809290751261
Consumption,15,0.282395114632482,0.433538785617977,0.642111199658095
Consumption,16,0.279570947475814,0.437671710110357,0.654776245502042
Consumption,17,0.27882379390429,0.440744570219431,0.658182867135736
Consumption,18,0.27690971790511,0.440484689140916,0.654038723404064
Consumption,19,0.274876707332873,0.44378446754644,0.666721589125654
Consumption,20,0.269251876006483,0.442172209073047,0.68388508830124
Consumption,21,0.268213132183932,0.437039747107793,0.687636055059269
Consumption,22,0.264971363091492,0.435394401799407,0.684705113423063
Consumption,23,0.266752594721289,0.430542570245667,0.689357461430355
Consumption,24,0.262988504558792,0.431982497723698,0.695070382405368
Consumption,25,0.258825600705623,0.423855943308916,0.707862280485748
Consumption,26,0.253494570448383,0.419477867450748,0.722889916651036
Consumption,27,0.246390175456999,0.412496075328444,0.729100462605054
Consumption,28,0.242208505888882,0.412743096182064,0.729654703521696
Consumption,29,0.236095639264814,0.406862153865337,0.731182082076168
Consumption,30,0.228995877291674,0.396576754353615,0.736952450077583
Consumption,31,0.221998911224296,0.392846290153677,0.738647107471943
Consumption,32,0.214457154891149,0.386999986106636,0.738834581418426
Consumption,33,0.209263686328852,0.383116458203855,0.729605245820444
Consumption,34,0.207328603974174,0.377346435118174,0.724679414774795
Consumption,35,0.205488681178722,0.373196763099527,0.724010908971679
Consumption,36,0.20347040746626,0.368768917979712,0.723007420331018
Consumption,37,0.199248431343909,0.361431470036034,0.718747108372543
Consumption,38,0.194550038062638,0.35265422908793,0.713986963249172
Consumption,39,0.190703922494934,0.346370945079583,0.717447382903757
Consumption,40,0.184955643485748,0.339248948247702,0.711795425141651
Hours,1,-0.0525691808040069,0.0629082254538041,0.152817973765696
Hours,2,0.0185809306839682,0.173439386635403,0.278209107914334
Hours,3,0.0874863795582909,0.299062671718306,0.439108180089707
Hours,4,0.164046163100804,0.427631588595191,0.595711598937929
Hours,5,0.219357727681824,0.539254168927237,0.728605724453074
Hours,6,0.247296131835105,0.621833225203195,0.835351256551574
Hours,7,0.275788600339021,0.676652310021697,0.924325607612801
Hours,8,0.288399097494848,0.712552292997887,0.987305199711806
Hours,9,0.285651811276678,0.727013718068505,1.02763900124959
Hours,10,0.279589929572241,0.712421385143457,1.01713680562456
Hours,11,0.260368825811589,0.674900976279619,1.00324869747263
Hours,12,0.237820217393586,0.633964327050521,0.969964193376142
Hours,13,0.213270473854943,0.576905521801582,0.932071168063988
Hours,14,0.15275064960738,0.521925096097345,0.884772008361768
Hours,15,0.0991471711546258,0.464038750042102,0.821627216541609
Hours,16,0.0537571560197865,0.388299892207796,0.763842295297041
Hours,17,0.02194046883597,0.322505124206708,0.68526461675446
Hours,18,-0.00959922439264323,0.272126660601981,0.650289191658843
Hours,19,-0.0524798460812391,0.222840145152377,0.603148865687673
Hours,20,-0.0958508447398496,0.167236507466958,0.54113547840342
Hours,21,-0.129990674361049,0.128668745937352,0.491278966280527
Hours,22,-0.158626572554785,0.0888555251970375,0.446316995897785
Hours,23,-0.176293286975308,0.0560539476332493,0.410248006819273
Hours,24,-0.20302869911941,0.0137645758595148,0.369426458287849
Hours,25,-0.227394799042296,-0.0152341438383963,0.344414761840909
Hours,26,-0.252583080741618,-0.0355110780154276,0.311177816362394
Hours,27,-0.273984215385077,-0.0627937831701826,0.288187007730486
Hours,28,-0.283265576394348,-0.0810218062798975,0.243359851817282
Hours,29,-0.296487791900426,-0.0998416171364026,0.213497473310036
Hours,30,-0.306711479919437,-0.114267749807908,0.182274253472357
Hours,31,-0.322785557536213,-0.129051374805682,0.152502807157545
Hours,32,-0.333968993198829,-0.143379520128045,0.139404829880569
Hours,33,-0.341813433184052,-0.158574803297721,0.114242965925112
Hours,34,-0.351217620147216,-0.166093064707478,0.0911128007416248
Hours,35,-0.35654253798746,-0.17090267737436,0.0728562901574033
Hours,36,-0.357238563074845,-0.177192310922964,0.0528302781864345
Hours,37,-0.367991110158432,-0.181261329794221,0.0292143577989272
Hours,38,-0.375255589244511,-0.190853318165199,0.0189405303461891
Hours,39,-0.379807329629205,-0.190121329886994,0.0119133561503007
Hours,40,-0.382121935136216,-0.198971973396785,0.00756174781793144
SLOOS,1,-5.26060035885693,-3.63030634793603,-1.15154384057018
SLOOS,2,-5.27430365947642,-3.79842545083195,-1.35756288415015
SLOOS,3,-5.04178379767645,-3.44277780234371,-1.34536544937481
SLOOS,4,-4.88866079017554,-3.22184379838842,-0.864897747442577
SLOOS,5,-4.49125708438129,-2.64283510326423,-0.32635069780228
SLOOS,6,-3.55350529319644,-1.8302424798997,0.0672704827426391
SLOOS,7,-2.68295374042722,-0.992059634956355,0.691910105366075
SLOOS,8,-1.98984574968728,-0.146877363705082,1.31205090223239
SLOOS,9,-1.29226956470103,0.564219218055362,1.86782720433839
SLOOS,10,-0.629935092929797,1.13012884713912,2.35040678565073
SLOOS,11,-0.174306871330334,1.5488369736418,2.759970614268
SLOOS,12,0.231157731537489,1.85212372963805,3.11032219133008
SLOOS,13,0.518797622966208,1.9987257218348,3.3190254844207
SLOOS,14,0.728656566342867,2.09284751374879,3.36319967944268
SLOOS,15,0.837456828094617,2.06240630244906,3.37211113520463
SLOOS,16,0.787366057033861,2.07780332146118,3.25031522509345
SLOOS,17,0.713990721511732,1.98221355096212,3.17294048556246
SLOOS,18,0.636817083487877,1.81338288248009,2.93396787969128
SLOOS,19,0.477357081417983,1.61432905914415,2.6818974097484
SLOOS,20,0.28542174125976,1.40552464055141,2.47531588611833
SLOOS,21,0.0950420578030236,1.24868610569707,2.32041778017308
SLOOS,22,-0.0264885501728916,1.04466671791239,2.13737846222802
SLOOS,23,-0.143211043142562,0.852073916693475,1.98469713708246
SLOOS,24,-0.212939978507642,0.717747677549399,1.88068691901243
SLOOS,25,-0.336529821480264,0.625874858232744,1.66058167414551
SLOOS,26,-0.425638192536171,0.502443225948852,1.4887286790074
SLOOS,27,-0.535529899252784,0.403841495241128,1.41849911735708
SLOOS,28,-0.581435336624239,0.303805907124377,1.27536662648173
SLOOS,29,-0.619122474623169,0.225861455729861,1.1588736660946
SLOOS,30,-0.737282854351496,0.161145568895253,1.04676713768004
SLOOS,31,-0.730621509780938,0.123190573883284,0.906003405616295
SLOOS,32,-0.751719108079792,0.0514136257624323,0.808548993282585
SLOOS,33,-0.758148246574976,0.0166616203687213,0.707688113568178
SLOOS,34,-0.787258365433418,-0.0330649722655813,0.608947083310215
SLOOS,35,-0.777155279089781,-0.0634696494850669,0.565689883596191
SLOOS,36,-0.782423732383393,-0.11412428679932,0.518931434819559
SLOOS,37,-0.79448691666053,-0.137777691809263,0.487382937939361
SLOOS,38,-0.824039532192909,-0.16058237767171,0.469467007291158
SLOOS,39,-0.843453983255857,-0.190934804570916,0.442418941812589
SLOOS,40,-0.838733976553093,-0.215474912723565,0.41059799452741
S&P 500,1,0.0431441789148862,2.22996361380443,3.52611517231976
S&P 500,2,1.02484988799201,3.65617624183552,4.9561029939389
S&P 500,3,1.68038873525931,4.11287109406891,5.64972662509557
S&P 500,4,2.15816975410989,4.36483706238865,5.96772489040119
S&P 500,5,2.38687202086999,4.47477983275211,6.19979033031649
S&P 500,6,2.65136013647123,4.56621853317049,6.49701038959185
S&P 500,7,2.81277719530823,4.62538809412838,6.61199686738566
S&P 500,8,2.85457158942478,4.6264605279331,6.56878710043194
S&P 500,9,2.77135004313881,4.52178567855542,6.52134920798831
S&P 500,10,2.63655768757007,4.35791861311265,6.20396839108288
S&P 500,11,2.57641803338601,4.18045084734472,6.11148122206903
S&P 500,12,2.37093312449221,3.99620135385144,5.87058532725862
S&P 500,13,2.15685933538958,3.78281735964108,5.5713521625928
S&P 500,14,1.94863009061779,3.5278747763592,5.4351518462091
S&P 500,15,1.64552731999589,3.27989337724352,5.25709805911096
S&P 500,16,1.45746568760781,2.99079738509213,4.999251776901
S&P 500,17,1.29338131295453,2.75865314849238,4.74390418927811
S&P 500,18,1.06632800701547,2.51558872414203,4.51859555342241
S&P 500,19,0.886719629223609,2.283633529203,4.4470330192598
S&P 500,20,0.691377533305263,2.08199928087042,4.29046607499999
S&P 500,21,0.534829179433276,1.89668073611666,4.19332779719349
S&P 500,22,0.384894602252961,1.70652352513467,4.13285292021359
S&P 500,23,0.259615444997488,1.55575034100679,3.87997767575831
S&P 500,24,0.188916864582076,1.41185298869691,3.68772352454066
S&P 500,25,0.100032445179907,1.2512504608917,3.53774585720677
S&P 500,26,-0.0202935544554304,1.11780025893041,3.37981058144786
S&P 500,27,-0.0894757386515523,1.00600061874393,3.24570611902893
S&P 500,28,-0.185785125677816,0.871738928150518,3.07879226004149
S&P 500,29,-0.275206069426214,0.809650534271411,3.00088734195147
S&P 500,30,-0.272601422950146,0.715412849264047,2.86494948961081
S&P 500,31,-0.317153214729295,0.628221687907865,2.71789368619334
S&P 500,32,-0.327386573843202,0.552312093213873,2.64970654753235
S&P 500,33,-0.398687864702331,0.494938816681597,2.61827240901961
S&P 500,34,-0.442463097181825,0.438726190177935,2.54288323303188
S&P 500,35,-0.454479133519222,0.400319330606923,2.51450743309423
S&P 500,36,-0.463961965670441,0.375960555972688,2.40916813960923
S&P 500,37,-0.498402871450528,0.359146023747525,2.38395151787577
S&P 500,38,-0.524323890493562,0.33531400571383,2.35440993549599
S&P 500,39,-0.556967152456796,0.312932824071138,2.30645101388983
S&P 500,40,-0.536719184656865,0.284958034369927,2.25142827907333
Inflation,1,-0.402632302244394,-0.283232490357174,-0.115079379486539
Inflation,2,-0.111691617636318,-0.0401707035370298,0.027545368708637
Inflation,3,-0.0523510316496452,0.00840325957019347,0.0698259410780658
Inflation,4,-0.0560870510505468,0.0121792109018715,0.0757618236166682
Inflation,5,-0.0672009506605879,0.00777078270680805,0.077886508073109
Inflation,6,-0.0590786229783273,0.00816497041752504,0.0734047232445004
Inflation,7,-0.052737072722422,0.0131695813823125,0.0768523711579454
Inflation,8,-0.0584183191040264,0.00959807454149276,0.0769592575531221
Inflation,9,-0.0563361759060996,-0.000908259811066425,0.0638187756549932
Inflation,10,-0.0585991324645683,-0.0071696777046216,0.05899458777494
Inflation,11,-0.065940991831044,-0.0147336051790894,0.0477334494185109
Inflation,12,-0.0659165626365596,-0.0199754004050223,0.0409983843970317
Inflation,13,-0.0641311406769823,-0.0209760800365326,0.0383106696649495
Inflation,14,-0.0636827094210647,-0.0221193645925957,0.0337895110347022
Inflation,15,-0.0623385420206834,-0.0220936318971634,0.0306888740574992
Inflation,16,-0.0598837060678371,-0.0197382485036421,0.0304900329518038
Inflation,17,-0.0547578361884926,-0.0164514520723587,0.0328599020791306
Inflation,18,-0.0497028748252097,-0.0124478492388892,0.0335634276950229
Inflation,19,-0.0458300743990572,-0.0100056656402422,0.0359211036767435
Inflation,20,-0.041023654029161,-0.00516742622658095,0.0382787750002762
Inflation,21,-0.0360721433219951,-0.0012179104517664,0.0401008992242682
Inflation,22,-0.032806348321659,0.00158496500538595,0.0446616492534682
Inflation,23,-0.0291899785643222,0.00422033852102388,0.0465441523979055
Inflation,24,-0.0259406918404435,0.00813155198248118,0.0485714117747544
Inflation,25,-0.0218277774355963,0.0105728593010421,0.0509420576664865
Inflation,26,-0.017438420974773,0.0123207401941827,0.0537438535721831
Inflation,27,-0.0153171189390125,0.015020787745248,0.0540548209031782
Inflation,28,-0.0136632607080143,0.0163204303755357,0.0552558232180035
Inflation,29,-0.0122447756950535,0.0159489946575922,0.0548268185517666
Inflation,30,-0.0103846073796078,0.0167715537920652,0.0556853556872944
Inflation,31,-0.00854924509590424,0.0174910550025002,0.0549787400731891
Inflation,32,-0.00736306424482338,0.017474290150106,0.0557045628547137
Inflation,33,-0.00654647959163158,0.0172919666971567,0.0551965146439939
Inflation,34,-0.00607056567680229,0.0170451441613204,0.0549866641738534
Inflation,35,-0.00574318659801602,0.0162074025038947,0.0538355928855985
Inflation,36,-0.0059310964629547,0.0158231126313246,0.05192785701669
Inflation,37,-0.00593533094211707,0.0154672512300359,0.0508765325905105
Inflation,38,-0.00574617302659854,0.0150056159276449,0.048963195497012
Inflation,39,-0.00607014099971713,0.0137430463241521,0.047593119888683
Inflation,40,-0.00654792627238681,0.012382641496189,0.0457750713353025
