Variable,Horizon,LowerCI,Resp,HigherCI
Hours,19,0.145178182878064,0.434891560995448,0.765126943782186
Hours,20,0.110056743438852,0.399845251185547,0.728455339758092
Hours,21,0.0670045708602699,0.368088428338863,0.694960808562745
Hours,22,0.0228073778283551,0.337959554225374,0.653772694771456
Hours,23,-0.0220661506740089,0.295459515234773,0.628239395158806
Hours,24,-0.0421834554845658,0.252856598589767,0.595988734762585
Hours,25,-0.0733667660749451,0.211727720549285,0.563520439337302
Hours,26,-0.109335544598513,0.173262075971055,0.534036555189165
Hours,27,-0.142509238231739,0.129583580284651,0.502043230166982
Hours,28,-0.17930539472852,0.0876987868215476,0.474579995599222
Hours,29,-0.223721935670888,0.0549601750713136,0.437839979747116
Hours,30,-0.262411846293095,0.0191417994388641,0.394917817147764
Hours,31,-0.288467415440832,-0.00951801782736443,0.350428498237018
Hours,32,-0.321048420705974,-0.0451791067199759,0.313447973840661
Hours,33,-0.351117614461463,-0.0737440850875465,0.278854281630304
Hours,34,-0.381404677613809,-0.0973242746528383,0.248344758775684
Hours,35,-0.408271446862813,-0.123599847974562,0.206203907880217
Hours,36,-0.429344567742677,-0.142689084898277,0.151936348798968
Hours,37,-0.469709314970139,-0.162451804573549,0.127595374912547
Hours,38,-0.490823726567358,-0.178917046477379,0.104617792310389
Hours,39,-0.500487472471777,-0.192250403909786,0.0825793773386342
Hours,40,-0.522326705757042,-0.209791280403581,0.0463694502046871
Default Risk,1,-0.110294407841969,-0.036295902917924,0.0536823504788276
Default Risk,2,-0.0983210196931417,-0.050092676950322,0.0140939463722445
Default Risk,3,-0.086223616924135,-0.0468268433012488,0.00562187970361643
Default Risk,4,-0.0872181974082342,-0.0462455519909416,0.00369033673038582
Default Risk,5,-0.0814803648435253,-0.0393475816084095,0.00624226535761121
Default Risk,6,-0.0673545634318793,-0.0295120533664984,0.00888965891605609
Default Risk,7,-0.0565716861868493,-0.0198269709796093,0.0131992112556789
Default Risk,8,-0.0467270663769855,-0.0111928019073556,0.0184888597762328
Default Risk,9,-0.0356334200231232,-0.00453663690546722,0.0238905691586034
Default Risk,10,-0.0255061417215606,0.00230499958772441,0.0295008345142803
Default Risk,11,-0.0192503674034935,0.00771704186794013,0.0332781958219715
Default Risk,12,-0.0147367224400924,0.0128631236207335,0.0370631654289106
Default Risk,13,-0.0112241662482099,0.0167766992074922,0.0401564244884876
Default Risk,14,-0.00745434806314055,0.019989903243009,0.0425584611200287
Default Risk,15,-0.00411677040366692,0.022256006050479,0.0451525156268345
Default Risk,16,-0.00116987557372577,0.0246001160190715,0.047122924663435
Default Risk,17,0.00124753398908641,0.0256473203523147,0.0491065218931806
Default Risk,18,0.00370443659978489,0.0265776489956927,0.0508261327325555
Default Risk,19,0.00628593644920572,0.0268562357598526,0.0525142263276637
Default Risk,20,0.00728218163591723,0.0279313354343547,0.0530202442405329
Default Risk,21,0.00952158004005728,0.0281024232695215,0.0539104745422985
Default Risk,22,0.0100834461899136,0.0279885868992175,0.0541653202309529
Default Risk,23,0.0106325322194466,0.0277279723656537,0.0535268779042293
Default Risk,24,0.0114590602349232,0.0281921694073095,0.0534982733357579
Default Risk,25,0.0134030800454887,0.0281686976524315,0.0541043889123614
Default Risk,26,0.0130127251340833,0.0283111166208434,0.052955209265431
Default Risk,27,0.0134810308933223,0.0285552771102267,0.051021840900176
Default Risk,28,0.0134081559374762,0.0286173231614161,0.0489260749576897
