Variable,Horizon,LowerCI,Resp,HigherCI
Consumption,13,0.365945890183608,0.769354057026235,0.769354057026235
Consumption,14,0.370006693586598,0.78685397542047,0.78685397542047
Consumption,15,0.373156061400044,0.808793085272165,0.808793085272165
Consumption,16,0.38206662707112,0.827331837716456,0.827331837716456
Consumption,17,0.379790777145627,0.848092624903918,0.848092624903918
Consumption,18,0.375044129445708,0.869782025973555,0.869782025973555
Consumption,19,0.372978333663196,0.885404225369032,0.885404225369032
Consumption,20,0.371880716169492,0.89723116026141,0.89723116026141
Consumption,21,0.370720346626876,0.900273354991876,0.900273354991876
Consumption,22,0.360024035310495,0.907864019961099,0.907864019961099
Consumption,23,0.352675061575184,0.896044265293028,0.896044265293028
Consumption,24,0.343807601221269,0.879818405808762,0.879818405808762
Consumption,25,0.332633852449465,0.890542241939966,0.890542241939966
Consumption,26,0.328241666287611,0.888117336116345,0.888117336116345
Consumption,27,0.318886059600623,0.896537572585779,0.896537572585779
Consumption,28,0.30613289511694,0.898776020688633,0.898776020688633
Consumption,29,0.297893154113299,0.905885456796445,0.905885456796445
Consumption,30,0.289563329853477,0.911032133253841,0.911032133253841
Consumption,31,0.280606950268562,0.902490381761336,0.902490381761336
Consumption,32,0.274505746719367,0.911829061797366,0.911829061797366
Consumption,33,0.261943335235436,0.901179629720848,0.901179629720848
Consumption,34,0.24948035672806,0.893543389679832,0.893543389679832
Consumption,35,0.237588565634225,0.894088434091361,0.894088434091361
Consumption,36,0.227983136721272,0.878174735552183,0.878174735552183
Consumption,37,0.221710960896264,0.856478652340404,0.856478652340404
Consumption,38,0.21419225375293,0.852007366426418,0.852007366426418
Consumption,39,0.207543564706819,0.853462654124349,0.853462654124349
Consumption,40,0.204337667044851,0.844802695113536,0.844802695113536
Hours,1,-0.0634728819178323,0.16463854224177,0.16463854224177
Hours,2,-0.0131751098019697,0.302221640529663,0.302221640529663
Hours,3,0.0417288354148308,0.495986377029584,0.495986377029584
Hours,4,0.145116203063098,0.691948896801261,0.691948896801261
Hours,5,0.201230090162614,0.856996942132328,0.856996942132328
Hours,6,0.24446002352657,0.980754576496148,0.980754576496148
Hours,7,0.260719734705572,1.06377351752994,1.06377351752994
Hours,8,0.286779147110054,1.12472770499,1.12472770499
Hours,9,0.311106266496523,1.14000896454245,1.14000896454245
Hours,10,0.32761621161583,1.14403656729953,1.14403656729953
Hours,11,0.330324014324661,1.13370486582491,1.13370486582491
Hours,12,0.325535010122271,1.13771401428262,1.13771401428262
Hours,13,0.318520734377237,1.11513475627473,1.11513475627473
Hours,14,0.295926727749128,1.10122973553841,1.10122973553841
Hours,15,0.263865045150384,1.07101751441792,1.07101751441792
Hours,16,0.233948891123428,1.03837037746344,1.03837037746344
Hours,17,0.184139902487526,0.997613111270581,0.997613111270581
Hours,18,0.143697569437229,0.957389522125991,0.957389522125991
Hours,19,0.106643509545103,0.895772168093342,0.895772168093342
Hours,20,0.0739680488928361,0.856485549916514,0.856485549916514
Hours,21,0.0441611280074812,0.811061991411956,0.811061991411956
Hours,22,-0.00135270986973507,0.754057002794637,0.754057002794637
Hours,23,-0.0380306188019836,0.708508170448461,0.708508170448461
Hours,24,-0.0846758606701237,0.658099807658954,0.658099807658954
Hours,25,-0.11817185986794,0.625103526733227,0.625103526733227
Hours,26,-0.155153796758654,0.569984527700024,0.569984527700024
Hours,27,-0.194417536004068,0.533340546845446,0.533340546845446
Hours,28,-0.237409569242075,0.501338437924288,0.501338437924288
Hours,29,-0.277068633208072,0.470124630167731,0.470124630167731
Hours,30,-0.305795505814695,0.41450322061569,0.41450322061569
Hours,31,-0.336486661234819,0.3670886731416,0.3670886731416
Hours,32,-0.355017363745042,0.316182742258732,0.316182742258732
Hours,33,-0.367721869252476,0.262961354229637,0.262961354229637
Hours,34,-0.385471216434118,0.230666240291848,0.230666240291848
Hours,35,-0.402112606852034,0.195155908216025,0.195155908216025
Hours,36,-0.416811844992222,0.160041768436059,0.160041768436059
Hours,37,-0.438143621291493,0.126091307038863,0.126091307038863
