Variable,Horizon,LowerCI,Resp,HigherCI
Hours,8,0.255385872706868,0.605903191810007,0.902205200820806
Hours,9,0.272181208295511,0.626920720597024,0.92035962273299
Hours,10,0.30879074816365,0.644837794626255,0.926707690017627
Hours,11,0.316885893668178,0.644202940328115,0.915638807514094
Hours,12,0.335823962472078,0.628598478520806,0.902038846244101
Hours,13,0.3440207623505,0.61683995701868,0.891282259655394
Hours,14,0.336776409822336,0.597234819762457,0.86500622974074
Hours,15,0.312893158224417,0.574981540338289,0.840163733396334
Hours,16,0.293064836418354,0.553960038533725,0.829088541550039
Hours,17,0.259887523609779,0.528982868698333,0.813405954381422
Hours,18,0.223136277798142,0.494718693130851,0.800787673605942
Hours,19,0.202996142923161,0.467932056004837,0.76398966716447
Hours,20,0.170247310114626,0.441477423349219,0.741182322497462
Hours,21,0.143546374822181,0.399834317330169,0.718519919245904
Hours,22,0.108785413364437,0.361494230378718,0.681242942402193
Hours,23,0.076480053634626,0.325954971438303,0.658749121054356
Hours,24,0.0486264713797964,0.288360929509675,0.629352599179037
Hours,25,0.0152975858549047,0.254136648091045,0.584936258651991
Hours,26,-0.0218634424901341,0.228296475668345,0.540621918716523
Hours,27,-0.0593859455014836,0.20357696611659,0.503879278608856
Hours,28,-0.0899071325567046,0.180642807788295,0.480655502423788
Hours,29,-0.124847298658976,0.155933344667593,0.451555417243328
Hours,30,-0.155661268700711,0.129533497099503,0.429422416567492
Hours,31,-0.174577091808535,0.108388217255073,0.400875643080245
Hours,32,-0.215775834402422,0.0884814264054618,0.372492585587275
Hours,33,-0.227248652042954,0.0690738840957738,0.349972189628999
Hours,34,-0.248195101119984,0.0446236644808235,0.332884058909525
Hours,35,-0.268446734360947,0.0222544110509132,0.312092619481935
Hours,36,-0.283697332436899,0.00555440307837816,0.28191536323955
Hours,37,-0.299834244251759,-0.0168157798581806,0.260040894895532
Hours,38,-0.317130536978842,-0.0377358054110036,0.234644088258219
Hours,39,-0.33142271042823,-0.0498593802810224,0.213241426975653
Hours,40,-0.342091901735925,-0.0634527027517741,0.197390028268874
Bank Equity,1,8.03105176157815,11.251106015943,13.9324386524745
Bank Equity,2,7.64698407444887,10.5593856861866,12.9985240496045
Bank Equity,3,6.94482155094045,9.51481548340509,12.0142347291984
Bank Equity,4,7.8337633208206,10.7257207865079,13.2289869778815
Bank Equity,5,7.84271675955648,10.7167415561177,13.3856128350155
Bank Equity,6,7.74066134347756,10.7088942018075,13.5107934983048
Bank Equity,7,7.96075349813967,11.0130432737674,14.0664801808377
Bank Equity,8,8.1493228870334,11.1451577434453,14.6681823502273
Bank Equity,9,8.2903279158711,11.3389591294085,15.101608259675
Bank Equity,10,8.40377743239166,11.6400635471646,15.6061542206829
Bank Equity,11,8.4993745327532,11.761182507825,15.8972991526912
Bank Equity,12,8.53878753536151,11.9750782280261,16.2509473327206
Bank Equity,13,8.54890542392673,12.1556284159592,16.5514309831945
Bank Equity,14,8.51838293351236,12.1813562746498,16.8156505584942
Bank Equity,15,8.49022788164638,12.1623127344675,17.0965588858528
Bank Equity,16,8.34914866781892,12.2966758154422,17.2570940565301
Bank Equity,17,8.20507830329527,12.3457684737501,17.5136773525203
Bank Equity,18,8.03308246549534,12.2120896996024,17.712753869078
Bank Equity,19,7.93405867227856,12.1217413103296,17.8092001679339
